"ID";"Nome";"Logradouro";"Município";"UF";"CEP";"Termo.Convênio";"Valor.Pactuado.pelo.FNDE";"valor_gasto";"situacao"
1009258;"DISTRITO PANELINHA - Itupiranga - PA";"Rua da Escola";"Itupiranga";"PA";68580000;"11579/2014";976819,46;NA;"Planejamento pelo proponente"
1009260;"PAC 2 - CRECHE/PRÉ-ESCOLA  004";"Rua Vigínia Sena de Queiroz";"Juruti";"PA";68170000;"9866/2014";1250909,37;NA;"Licitação"
1009261;"Bella Citá";"AV BOULEVARD DAS AGUAS";"Marituba";"PA";67200000;"11577/2014";1885668,96;517639,887648036;"Execução"
1009263;"CRECHE BAIRRO BELA VISTA";"TRAVESSA MÁRIO TORRES";"Óbidos";"PA";68250000;"9206/2014";1250909,37;NA;"Licitação"
1009264;"CRECHE CIDADE NOVA";"RUA RITA ELZA";"Portel";"PA";6848000;"11565/2014";1818207,1;635080,604378771;"Execução"
1009265;"PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Rurópolis - PA";"RUA SAO RAIMUNDO NONATO";"Rurópolis";"PA";68165000;"9207/2014";1823374,01;NA;"Planejamento pelo proponente"
1009266;"CRECHE TIPO C - BAIRRO LIBERDADE";"Rua Siverio Sirotheau";"Santarém";"PA";68040177;"11475/2014";1872684,01;NA;"Planejamento pelo proponente"
1009267;"CRECHE TIPO C- BAIRRO IPANEMA - Santarém - PA";"TRAV. NOGUEIRA CAMPOS";"Santarém";"PA";68043280;"11475/2014";1000806,8;221780,913051594;"Execução"
1009270;"Creche Caetés II - Abreu e Lima - PE";"Rua Sete";"Abreu e Lima";"PE";53540090;"9208/2014";1392976,9;NA;"Planejamento pelo proponente"
1009275;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Itambé - PE";"RUA PROJETADA Q";"Itambé";"PE";55920000;"9313/2014";901309,58;NA;"Planejamento pelo proponente"
1009276;"Cavaleiro - Jaboatão dos Guararapes - PE";"Rua Vila Nova";"Jaboatão dos Guararapes";"PE";54250615;"9316/2014";1383403,9;NA;"Planejamento pelo proponente"
1009279;"Fernando Idalino Bezerra";"Avenida projetada, entre as ruas 18 e 19";"Petrolina";"PE";56300000;"9320/2014";1288750,66;NA;"Planejamento pelo proponente"
1009280;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua Adelardo Caraciolo";"Sanharó";"PE";55250000;"11053/2014";1959902,26;NA;"Licitação"
1009281;"Dona Lica";"Rua Irmã Eveline";"Santa Cruz do Capibaribe";"PE";55190000;"9325/2014";1959902,26;404607,820390081;"Licitação"
1009283;"PAC 2 - CRECHE/PRÉ-ESCOLA  002 - Santa Maria da Boa Vista - PE";"RUA JUDITE GOMES DE BARROS";"Santa Maria da Boa Vista";"PE";56380000;"8324/2014";1401886,9;NA;"Em Reformulação"
1009284;"CRECHE PROINFÂNCIA TIPO 01 - CONVENCIONAL";"AV DANIEL ARRAES";"Serrita";"PE";56140000;"9328/2014";1959902,26;450500,800456443;"Execução"
1009286;"Creche Lídia Queiroz Costa - Vitória de Santo Antão - PE";"Santa Edwirges";"Vitória de Santo Antão";"PE";55614295;"9330/2014";911669,08;NA;"Planejamento pelo proponente"
1009288;"PAC 2 - CRECHE PARQUE ELIANE";"Rua IX";"Teresina";"PI";64040820;"9850/2014";1881612,36;327353,671179664;"Execução"
1009289;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  007";"Av. 10";"Teresina";"PI";64011000;"9850/2014";1881612,36;915930,113001348;"Execução"
1009290;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  004";"Avenida 04";"Teresina";"PI";64037430;"9850/2014";1881612,36;740464,273948084;"Execução"
1009291;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  006";"Rua 14";"Teresina";"PI";64012100;"9850/2014";1881612,36;281648,944532157;"Execução"
1009292;"Creche São Francisco - Almirante Tamandaré - PR";"Rua José Real Prado";"Almirante Tamandaré";"PR";83501470;"8692/2014";1482198,54;NA;"Planejamento pelo proponente"
1009294;"CEMEI Coronel Santhiago Dantas";"Rua Joaquim Nunes de Farias";"Chopinzinho";"PR";85560000;"8698/2014";1927667,97;291552,039863596;"Execução"
1009295;"CMEI ATUBA";"Rua Lodovico Klindinger";"Colombo";"PR";83408360;"8110/2014";1267584,72;NA;"Planejamento pelo proponente"
1009296;"PAC 2 - CRECHE/PRÉ-ESCOLA  002";"Rua Goiânia";"Piraquara";"PR";83303030;"11705/2014";1927667,98;NA;"Planejamento pelo proponente"
1009297;"PAC 2 - CRECHE/PRÉ-ESCOLA  005";"Rua Padre Mariano";"Piraquara";"PR";83300000;"11705/2014";1267584,72;NA;"Planejamento pelo proponente"
1009298;"Parque Limeira - Área III";"Rua das Amazonas";"Telêmaco Borba";"PR";84271150;"8710/2014";1927667,97;288542,782160981;"Execução"
1009308;"Creche Salim Simão - Santo Antônio de Pádua - RJ";"Palmira Gabry";"Santo Antônio de Pádua";"RJ";28470000;"9032/2014";814949,8;NA;"Em Reformulação"
1009309;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Saquarema - RJ";"Estrada de Madressilva";"Saquarema";"RJ";28993000;"9033/2014";1409609,9;NA;"Em Reformulação"
1009310;"Centro Infantil Moita Verde";"Rua do Dourado";"Parnamirim";"RN";59150000;"11707/2014";1185755,84;NA;"Licitação"
1009311;"CRECHE NOVA PATU";"RUA Vereadora Magda Godeiro Dutra ";"Patu";"RN";59770000;"11727/2014";1802102,35;NA;"Execução"
1009312;"Extrema";"Rua Vista Alegre, esquina c/ Rua dos Tucanos";"Porto Velho";"RO";76800000;"11140/2014";1945352,48;NA;"Planejamento pelo proponente"
1009313;"Aeroclube";"Rua Monte Negro c/ Rua Luiziana";"Porto Velho";"RO";76800000;"11140/2014";1945352,48;NA;"Planejamento pelo proponente"
1009314;"Socialista";"Rua Osvaldo Ribeiro";"Porto Velho";"RO";76800000;"11140/2014";1945352,48;NA;"Planejamento pelo proponente"
1009315;"Parque Amazônia";"Rua Jacarandá com Mário Alfaiate";"Porto Velho";"RO";76800000;"11140/2014";1945352,48;NA;"Planejamento pelo proponente"
1009317;"PAC 2 - CRECHE/PRÉ-ESCOLA 001 ";"Rua Barão do Upacarai";"Dom Pedrito";"RS";96450000;"9038/2014";1802473,77;NA;"Planejamento pelo proponente"
1009319;"EMEI São Cristóvão - Matrícula 21.161";"Rua Cento e Dezessete";"Frederico Westphalen";"RS";98400000;"9046/2014";1196771,39;467783,94116876;"Execução"
1009320;"EMEI CENTENÁRIO";"RUA VEREADOR JOÃO VICENTE";"Montenegro";"RS";95780000;"9341/2014";1196771,39;179138,601339386;"Execução"
1009321;"Vasco Pires - Pelotas - RS";"Avenida Ulysses Silveira Guimarães";"Pelotas";"RS";96081150;"11734/2014";795563,29;NA;"Em Reformulação"
1009322;"Laranjal - Pelotas - RS";"Rua Novo Hamburgo";"Pelotas";"RS";96090130;"11734/2014";1526930,41;NA;"Em Reformulação"
1009325;"Creche Centro";"Av. Engenheiro Mesquita";"Araranguá";"SC";88900000;"9045/2014";1249134,11;186976,511579922;"Execução"
1009327;"CEI JOSEPHINA RAUSCH REITER";"Rua Josephina Rausch Reiter";"Blumenau";"SC";89032425;"11572/2014";1888084,32;NA;"Planejamento pelo proponente"
1009328;"CEI PROFª LEONIDES WESTARB";"Rua Antônio Treis";"Blumenau";"SC";89015400;"11572/2014";1249134,11;NA;"Execução"
1009329;"CEI Loteamento Pedro Paulo Rebelo-São Vicente";"Rua Alice dos Santos Bittencourt";"Itajaí";"SC";88312230;"9051/2014";1888084,32;437866,5963224;"Execução"
1009331;"CEI São Martinho";"Rua Projetada";"Tubarão";"SC";88708000;"9053/2014";1888084,32;NA;"Licitação"
1009332;"BAIRRO AEROPORTO";"RUA JOSÉ BARRETO FONTES";"Aracaju";"SE";49000000;"9054/2014";1775662,43;NA;"Planejamento pelo proponente"
1009334;"PROINFANCIA BAIRRO BURGIO";"RUA GENY DA SILVA DIAS";"Aracaju";"SE";4900000;"9054/2014";1775662,43;NA;"Planejamento pelo proponente"
1009335;"CRECHE DO POVOADO JUÁ";"Rua A";"Carira";"SE";49550000;"9055/2014";1775662,43;275830,321210565;"Execução"
1009336;"PREFEITURA MUNICIPAL DE CARMÓPOLIS";"Avenida do Bacamarteiro";"Carmópolis";"SE";49740000;"9056/2014";1775662,43;404460,765873501;"Licitação"
1009338;"Complexo";"Rua I, Loteamento Maria Madalena";"Japaratuba";"SE";49960000;"9057/2014";1775662,43;398856,669988122;"Licitação"
1009339;"PAC 2 - CRECHE/PRÉ-ESCOLA  001";"Rua C, s/n";"Laranjeiras";"SE";49170000;"11655/2014";1775662,43;NA;"Licitação"
1009340;"ESCOLA DE EDUCAÇÃO INFANTIL - JARDIM DO BOSQUE ";"Alameda Sabará";"Bebedouro";"SP";14708060;"9036/2014";1979860,84;NA;"Planejamento pelo proponente"
1009341;"Pro-Infância Parque das Nações - Birigui - SP";"Rua João Ferreira Filho";"Birigui";"SP";16201160;NA;1532452,99;NA;"Planejamento pelo proponente"
1009342;"PAC 2 CRECHE/PRÉ-ESCOLA 002";"AVENIDA 1";"Cabreúva";"SP";13318000;"11661/2014";1979860,84;NA;"Licitação"
1009343;"Golfinho";"Avenida Emílio Manzano Lhorente";"Caraguatatuba";"SP";11666780;"11654/2014";1979860,84;NA;"Licitação"
1009344;"CRECHE CAPUTERA - Cotia - SP";"Estrada Municipal do Caputera";"Cotia";"SP";6724800;"11713/2014";852533,38;NA;"Planejamento pelo proponente"
1009345;"PQ SÃO LUIZ - RUBENS LARA - Cubatão - SP";"Rua João Martins Sobrinho";"Cubatão";"SP";11533400;"8610/2014";1516838,54;359539,687844576;"Em Reformulação"
1009346;"BOLSÃO 8";"Avenida Alaíde Soares Souza Chaves";"Cubatão";"SP";11534005;"8610/2014";1516838,54;366759,216786776;"Em Reformulação"
1009348;"SÃO JOAQUIM";"Rua Antonio Modenezi";"Franca";"SP";14406358;"11666/2014";1979860,84;NA;"Licitação"
1009349;"JARDIM PALMEIRAS";"Rua Manoel Igínio Leal, Pedro Silveira, Antonio fortunato de oliveira";"Franca";"SP";14406713;"11666/2014";1979860,84;NA;"Licitação"
1009350;"JARDIM TROPICAL I";"Avenida Geralda Rocha Silva";"Franca";"SP";14407032;"11666/2014";1979860,84;NA;"Licitação"
1009352;"Jardim São Camilo";"Rua Jurandyr Ramos Pinto";"Itapetininga";"SP";18211400;"9063/2014";1979860,84;NA;"Licitação"
1009353;"EMEI ZELINA GUIMARÃES";"Rua João Perretti";"Itapeva";"SP";18400000;"11675/2014";1298038,16;194296,711663643;"Execução"
1009354;"Creche Pró-Infância - Portal";"Prolongamento da Alameda Bahiana";"Itápolis";"SP";14900000;"9065/2014";1979860,84;NA;"Em Reformulação"
1009356;"Residencial Marengo Alto - Itaquaquecetuba - SP";"AV. GONÇALVES DIAS";"Itaquaquecetuba";"SP";8594720;"11688/2014";1528532,29;NA;"Em Reformulação"
1009357;"Creche Jardim Aeroporto - Itu - SP";"Rua Professor Alfredo Gomes";"Itu";"SP";13304730;"9044/2014";840434,38;NA;"Em Reformulação"
1009358;"Santa Maria - Lins - SP";"Avenida Manoel Lopes Lagoeiro";"Lins";"SP";16402699;"11725/2014";1528239,84;NA;"Em Reformulação"
1009360;"São Domingos";"Rua José Ferraz Siqueira";"Mococa";"SP";13733350;"9873/2014";1979860,84;NA;"Licitação"
1009361;"Creche Nelson Niero";"Rua Milton Gonçalves Dias";"Mococa";"SP";13734595;"9873/2014";1298038,17;NA;"Licitação"
1009363;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Pirassununga - SP";"Rua Estado de Israel";"Pirassununga";"SP";13633386;"11706/2014";842780,98;NA;"Planejamento pelo proponente"
1009365;"Filgueiras";"Avenida Orlando Riani";"Juiz de Fora";"MG";36048650;"11722/2014";1201737,61;NA;"Planejamento pelo proponente"
1009366;"Linhares";"Rua Diva Garcia";"Juiz de Fora";"MG";36060300;"11722/2014";1201737,61;NA;"Planejamento pelo proponente"
1009367;"PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Nossa Senhora das Dores - SE";"Rua D";"Nossa Senhora das Dores";"SE";49600970;"9062/2014";1375206,9;812758,866417547;"Execução"
1009369;"São Jacinto - Teófilo Otoni - MG";"Rua Adalberto Hollerbach";"Teófilo Otoni";"MG";39801258;"9201/2014";1555407,04;NA;"Em Reformulação"
1009370;"JARDIM NUNES";"Rua Renato Pereira Campos";"São José do Rio Preto";"SP";15046829;"11658/2014";1979860,84;NA;"Planejamento pelo proponente"
1009371;"EMEI JARDIM BELÉM - Suzano - SP";"Rua Valdir Dicieri";"Suzano";"SP";8625310;"11698/2014";1522957,54;NA;"Em Reformulação"
1009372;"PAC 2 - CRECHE/PRÉ-ESCOLA MCMV  001 - Suzano - SP";"Rua Nidinalva Souza Brito";"Suzano";"SP";8695435;"11698/2014";1514800,39;NA;"Em Reformulação"
1009384;"Morada Nova - Bernardo do Mearim - MA";"Bernardo do Mearim";"Bernardo do Mearim";"MA";65723000;"22452/2014";236608,84;57321,1351090076;"Execução"
1009391;"Pov. forquilha - Brejo - MA";"RUA SÃO PEDRO";"Brejo";"MA";65520000;"22527/2014";913786,16;420612,304455678;"Execução"
1009395;"Santo Antonio - Caxias - MA";"Santo Antonio";"Caxias";"MA";65602060;"22532/2014";1021706,27;1188094,77156177;"Execução"
1009397;"21093784 / UNIDADE ESCOLAR ESTELA LEMOS - Cidelândia - MA";"Rua do Campo";"Cidelândia";"MA";65921000;"22533/2014";1020657,82;927246,56932358;"Execução"
1009399;"EM José Bonifácio - Esperantinópolis - MA";"Rua Principal";"Esperantinópolis";"MA";65750000;"22535/2014";942151,24;228246,657275797;"Execução"
1009413;"POVOADO ALTO DO CÔCO - Grajaú - MA";"POVOADO ALTO DO CÔCO";"Grajaú";"MA";65940000;"22567/2014";916957,32;222143,141655482;"Execução"
1009414;"Povoado Gato Preto - Grajaú - MA";"Rua Frei Benjamim de Borno";"Grajaú";"MA";65940000;"22567/2014";941485,56;228085,384019779;"Execução"
1009419;"POVOADO SERRINHA - Jenipapo dos Vieiras - MA";"RUA PRINCIPAL";"Jenipapo dos Vieiras";"MA";65962000;"22578/2014";244079,74;162610,343826784;"Execução"
1009420;"POVOADO CENTRO DO EDIMAR - Jenipapo dos Vieiras - MA";"RUA PROJETADA";"Jenipapo dos Vieiras";"MA";65962000;"22578/2014";248868,21;60291,0994941039;"Execução"
1009421;"POVOADO CINTURÃO - Jenipapo dos Vieiras - MA";"RUA PRINCIPAL";"Jenipapo dos Vieiras";"MA";65962000;"22578/2014";1022123,76;755243,699653152;"Execução"
1009438;"Escola Pirâmide II - Paço do Lumiar - MA";"Rua dom Pedro I quadra 76";"Paço do Lumiar";"MA";65137000;"22610/2014";1022331,56;247671,229980413;"Execução"
1009453;"ENGENHO DO LAGO - Porto Rico do Maranhão - MA";"Rua da Paz";"Porto Rico do Maranhão";"MA";65263000;"22638/2014";913786,16;199237,40928633;"Execução"
1009454;"ESCOLA 6 SALAS - RIO GRANDE - Porto Rico do Maranhão - MA";"RUA PRINCIPAL";"Porto Rico do Maranhão";"MA";65263000;"22638/2014";1022226,14;222881,117609336;"Execução"
1009461;"Escola Municipal Joviniano Ferreira do Amaral - Central - BA";"Povoado de Caldeirãozinho";"Central";"BA";44940000;"19622/2014";936609,66;170178,110140647;"Execução"
1009462;"ESCOLA MUNICIPAL JUSCELINO KUBISTCHECK - Central - BA";"POVOADO DE VEREDA";"Central";"BA";44940000;"19622/2014";936609,66;170178,110140647;"Execução"
1009467;"COMUNIDADE QUILOMBOLA DE NAZARÉ - Itapipoca - CE";"AVENIDA QUILOMBOLA";"Itapipoca";"CE";62500000;"22413/2014";243831,22;44303,1225131418;"Execução"
1009468;"RETIRO - Itapipoca - CE";"RUA LIMEIRA";"Itapipoca";"CE";62500000;"22413/2014";244090,13;29566,7757162743;"Planejamento pelo proponente"
1009469;"ALDEIA  MAINUMY - Barra do Corda - MA";"ALDEIA MAINUMY";"Barra do Corda";"MA";65950000;"22450/2014";942566,64;810632,86255482;"Execução"
1009499;"EMEF NOSSA SENHORA DA ABADIA - Anapu - PA";"TRAV.SANTANA";"Anapu";"PA";68365000;"22299/2014";133024,63;76730,2388615728;"Execução"
1009506;"EMEF CAMINHO DA VITORIA - Anapu - PA";"TRAV.PILÃO DO NORTE";"Anapu";"PA";68365000;"22299/2014";133024,63;119890,999723323;"Execução"
1009524;"EMEF FONTE DA SABEDORIA - Anapu - PA";"VICINAL PILÃO POENTE";"Anapu";"PA";68365000;"22299/2014";133024,63;119890,999723323;"Execução"
1009530;"6-Povoado-Condurú - São Domingos do Maranhão - MA";"Estrada Vicinal";"São Domingos do Maranhão";"MA";65790000;"22652/2014";1020041;642502,428552823;"Execução"
1009532;"4-Povoado-Lavandeira - São Domingos do Maranhão - MA";"Rua Projetada";"São Domingos do Maranhão";"MA";65790000;"22652/2014";942083,83;285287,895950465;"Execução"
1009534;"3-Povoado-Serrinha - São Domingos do Maranhão - MA";"Estrada Vicinal";"São Domingos do Maranhão";"MA";65790000;"22652/2014";244855,61;44489,2517644536;"Execução"
1009535;"Emef Jesuina do Rosario Melo - Bragança - PA";"Estrada da Flecheira";"Bragança";"PA";68600000;"22294/2014";1021944,81;421251,343224526;"Execução"
1009537;"Emef Raimundo Coutinho 13° - Bragança - PA";"13° do Montenegro";"Bragança";"PA";68600000;"22294/2014";133209,48;78442,4263637437;"Execução"
1009538;"Emef Raimundo Ferreira - Arcapara - Bragança - PA";"Estrada do Patalino";"Bragança";"PA";68600000;"22294/2014";1021944,81;276822,306550911;"Execução"
1009539;"Emef Cicero Tobias - Bragança - PA";"Segunda Travessa do Montenegro";"Bragança";"PA";68600000;"22294/2014";244871,95;187455,513837676;"Execução"
1009540;"Emef Silvio Costa - Mocajuba - Bragança - PA";"Estrada do Montenegro";"Bragança";"PA";68600000;"22294/2014";244871,95;72098,2763648448;"Execução"
1009542;"Emef Raimundo Braz de Lima - Bragança - PA";"Estrada do Cacoal";"Bragança";"PA";68600000;"22294/2014";133209,48;62753,941090995;"Execução"
1009543;"Emef Terezinha Soares da Cruz - Bragança - PA";"Vila São Francisco dos Gonzagas";"Bragança";"PA";68600000;"22294/2014";244871,95;144196,55272969;"Execução"
1009544;"Emef João Alves de Sousa - Genipal Açu - Bragança - PA";"Comunidade Genipal Açú";"Bragança";"PA";68600000;"22294/2014";133209,48;54909,6925659695;"Execução"
1009545;"Escola do km 23 Montenegro - Bragança - PA";"Estrada do Montenegro";"Bragança";"PA";68600000;"22294/2014";244871,95;245134,144351393;"Execução"
1009546;"Emef Antonio Carlos da Costa - Curtiçal - Bragança - PA";"Estrada do Montenegro";"Bragança";"PA";68600000;"22294/2014";244871,95;100937,579844401;"Execução"
1009547;"Escola Jose Bezerra Martins - Bragança - PA";"Comunidade São Raimundo";"Bragança";"PA";68600000;"22294/2014";244871,95;276857,391133938;"Execução"
1009548;"Emef Monte Castelo - Bragança - PA";"Rodovia Bragança Ajuruteua";"Bragança";"PA";68600000;"22294/2014";1021944,81;481430,106542316;"Execução"
1009551;"Emef Vicente Antonio Ferreira - Bragança - PA";"Estrada do Cacoal";"Bragança";"PA";68600000;"22294/2014";244871,95;86517,9339932742;"Execução"
1009552;"Emef Manoel Lucas - Bragança - PA";"Estrada do Taquandeua";"Bragança";"PA";68600000;"22294/2014";244871,95;265321,64147659;"Execução"
1009553;"Emef Pedro Faustino - Montenegro - Bragança - PA";"Primeira Travessa do Montenegro";"Bragança";"PA";68600000;"22294/2014";244871,95;144196,55272969;"Execução"
1009554;"Escola Antonio Manoel de Lima - Quatro Bocas - Bragança - PA";"Rod. Benjamin Constant";"Bragança";"PA";68600000;"22294/2014";133209,48;127076,713043312;"Execução"
1009556;"Emef Pedro Souza Melo - São Bento - Bragança - PA";"Ramal do São Bento";"Bragança";"PA";68600000;"22294/2014";244871,95;216294,829094534;"Execução"
1009557;"Emef Manoel Rufino Sobrinho -9° tv do Montenegro - Bragança - PA";"Avenida Jáder Barbalho";"Bragança";"PA";68600000;"22294/2014";244871,95;184571,58231199;"Execução"
1009558;"ASSENTAMENTO JOÃO  MARIA - Barra do Bugres - MT";"ASSENTAMENTO JOÃO MARIA";"Barra do Bugres";"MT";78390000;"23383/2014";192301,36;115543,529426454;"Execução"
1009560;"Aldeia Bakalana - Barra do Bugres - MT";"Rua Principal";"Barra do Bugres";"MT";78390000;"23383/2014";192197,27;115480,993360445;"Execução"
1009561;"Aldeia Umutina - Barra do Bugres - MT";"Aldeia Umutina";"Barra do Bugres";"MT";78390000;"23383/2014";192132,46;115442,058530723;"Execução"
1009562;"EMEF VISTA ALEGRE - Aveiro - PA";"COMUNIDADE DE ANDRELÂNDIA";"Aveiro";"PA";68150000;"22301/2014";1021212,7;185550,138115414;"Licitação"
1009563;"EMEF PROFESSORA GRAZIELA - Bagre - PA";"RIO MOCAJATUBA";"Bagre";"PA";68475000;"22303/2014";244120,35;57501,5823308888;"Execução"
1009566;"Tinguis - Sucupira do Riachão - MA";"Rua Projetada";"Sucupira do Riachão";"MA";65668000;"22676/2014";942542,96;742110,055804323;"Execução"
1009567;"Escola Morro Vermelho - Sucupira do Riachão - MA";"Povoado Morro Vermelho";"Sucupira do Riachão";"MA";65668000;"22676/2014";1020040,98;494232,625235267;"Execução"
1009666;"CEINF Carandá Bosque";"Rua Odeval Espindola";"Ponta Porã";"MS";79900224;"11687/2014";1920220,24;287427,968979046;"Execução"
1009667;"UNIDADE DE EDUCAÇÃO INFANTIL SOLAR VILLE";"Rua B,  Esquina com rua J , Quadra 24";"Barra do Garças";"MT";78600000;"8432/2014";2013173,7;504086,008419663;"Execução"
1009668;"Residencial Jardim do Edem - Marabá - PA";"Rua 01 - Loteamento Jardim do Edén - Morada Nova";"Marabá";"PA";68500900;"11578/2014";1819374,01;523218,825352753;"Execução"
1009669;"Creche Centro";"Avenida Alcides Fredericci";"Medicilândia";"PA";68145000;"9058/2014";1885668,96;542160,448027777;"Licitação"
1009670;"PAC 2 - CRECHE/PRÉ-ESCOLA  JARDIM TROPICAL - Parauapebas - PA";"Avenida Paricá esquina com Rua C-17";"Parauapebas";"PA";68515000;"11576/2014";1835374,01;527820,133937818;"Planejamento pelo proponente"
1009671;"EMEF ATLANTICO II - Salinópolis - PA";"AV. MANOEL MIRANDA S/N";"Salinópolis";"PA";68721000;"9064/2014";1799374,01;531224,725355826;"Em Reformulação"
1009673;"CEI UE 11 Sítio Novo";"Avenida Antônio da Costa Azevedo";"Olinda";"PE";53300390;"9848/2014";1288750,66;405998,918032294;"Licitação"
1009674;"Creche Parque Alvorada";"Rua Pedro Brito";"Teresina";"PI";64004480;"9849/2014";1881612,36;1151135,41483167;"Execução"
1009675;"Creche do Bairro Alecrim";"Travessa B Quadra E";"Estância";"SE";49200000;"9342/2014";1181161,45;265083,283270593;"Planejamento pelo proponente"
1009716;"Conselheiro Josino - Campos dos Goytacazes - RJ";"Avenida Theotônio Ferreira de Araújo";"Campos dos Goytacazes";"RJ";28000100;"7600/2013";838323,28;251851,652457272;"Planejamento pelo proponente"
1009719;"Donana - Campos dos Goytacazes - RJ";"Rua Projetada Dr. Gregório de Miranda Pinto";"Campos dos Goytacazes";"RJ";28022560;"7600/2013";1410799,9;423836,829468128;"Em Reformulação"
1009732;"Escola Raspador - Pintadas - BA";"Povoado Raspador";"Pintadas";"BA";44610000;"19714/2014";1021956;1076974,08228329;"Execução"
1009745;"PA COCALINHO DA MATA - Zé Doca - MA";"RUA QUILOMBO";"Zé Doca";"MA";65365000;"22687/2014";236523,79;14325,1326992797;"Licitação"
1009746;"POV RIO DO SANGUE - Zé Doca - MA";"POV RIO DO SANGUE";"Zé Doca";"MA";65365000;"22687/2014";913786,16;55343,7268206014;"Licitação"
1009747;"PA BOA VIDA - Zé Doca - MA";"BOA VIDA";"Zé Doca";"MA";65365000;"22687/2014";236523,79;14325,1326992797;"Licitação"
1009750;"SUMIDOURO - Bonito de Minas - MG";"Comunidade Sumidouro";"Bonito de Minas";"MG";39490000;"19572/2014";987564,98;681858,626575614;"Execução"
